Número de Pedido	ID del Cliente	Tipo de Compra	SKU	Categoría de Descuento	Ingresos	Unidades	Costo del Producto	Costo de Envio	Costo Empaque	Fecha de Pedido	Fecha de Envio	Fecha de Llegada	País	Ciudad
98083563	172950136	"Normal"	"L02"	"Non"	40,2	1	7,99	3,99	1	2008-01-10 00:00:00.000	2008-01-11 00:00:00.000	2008-01-31 00:00:00.000	"Venezuela"	"Caracas"
98082807	845554615	"Normal"	"L02"	"Non"	40,2	1	7,2	6,2	1	2008-07-30 00:00:00.000	2008-08-02 00:00:00.000	2008-08-09 00:00:00.000	"Chile"	"Viña del Mar"
98082789	561944200	"Normal"	"L02"	"Non"	40,2	1	7,99	4,99	1	2008-08-07 00:00:00.000	2008-08-09 00:00:00.000	2008-08-18 00:00:00.000	"Paraguay"	"Asunción"
98082490	198740617	"Normal"	"L02"	"Non"	40,2	1	9,75	5,75	1	2008-10-25 00:00:00.000	2008-10-27 00:00:00.000	2008-11-12 00:00:00.000	"Venezuela"	"Caracas"
98082461	833567577	"Normal"	"L02"	"Non"	40,2	1	6,61	4,61	1	2008-11-04 00:00:00.000	2008-11-05 00:00:00.000	2008-11-25 00:00:00.000	"Venezuela"	"Caracas"
98082335	777301763	"Normal"	"L02"	"Non"	40,2	1	5,2	6,2	1	2008-12-05 00:00:00.000	2008-12-08 00:00:00.000	2008-12-27 00:00:00.000	"Ecuador"	"Quito"
98081758	790342421	"Normal"	"L02"	"Non"	40,2	1	6,45	4,45	1	2009-05-03 00:00:00.000	2009-05-04 00:00:00.000	2009-05-19 00:00:00.000	"Argentina"	"Rosario"
98081714	777931056	"Normal"	"L02"	"Non"	40,2	1	8,33	3,33	1	2009-05-12 00:00:00.000	2009-05-15 00:00:00.000	2009-05-27 00:00:00.000	"Paraguay"	"Asunción"
98081683	238517106	"Normal"	"L02"	"Non"	40,2	1	8,73	6,73	1	2009-05-22 00:00:00.000	2009-05-25 00:00:00.000	2009-06-10 00:00:00.000	"Chile"	"Viña del Mar"
98081513	277084893	"Normal"	"L02"	"Non"	40,2	1	8,88	6,88	1	2009-07-10 00:00:00.000	2009-07-12 00:00:00.000	2016-01-06 00:00:00.000	"Brasil"	"Rio"
98081095	680594379	"Normal"	"L02"	"Non"	40,2	1	6	6	1	2009-10-06 00:00:00.000	2009-10-09 00:00:00.000	2009-10-19 00:00:00.000	"Argentina"	"Rosario"
98080997	162761785	"Normal"	"L02"	"Non"	40,2	1	5,45	4,45	1	2009-10-27 00:00:00.000	2009-10-29 00:00:00.000	2009-11-13 00:00:00.000	"Chile"	"Viña del Mar"
98080820	448635016	"Normal"	"L02"	"Non"	40,2	1	6,65	6,65	1	2009-12-08 00:00:00.000	2009-12-11 00:00:00.000	2009-12-27 00:00:00.000	"Brasil"	"Rio"
98080430	308322096	"Normal"	"L02"	"Non"	40,2	1	8,99	3,99	1	2010-02-24 00:00:00.000	2010-02-25 00:00:00.000	2016-03-15 00:00:00.000	"Brasil"	"Rio"
98080415	417364182	"Normal"	"L02"	"Non"	40,2	1	7,36	4,36	1	2010-02-25 00:00:00.000	2010-02-28 00:00:00.000	2010-03-18 00:00:00.000	"Ecuador"	"Quito"
98080401	777931056	"Normal"	"L02"	"Non"	40,2	1	7	3	1	2010-03-01 00:00:00.000	2010-03-03 00:00:00.000	2010-03-19 00:00:00.000	"Paraguay"	"Asunción"
98080156	356602040	"Normal"	"L02"	"Non"	40,2	1	5,25	4,25	1	2010-04-16 00:00:00.000	2010-04-19 00:00:00.000	2016-03-16 00:00:00.000	"Paraguay"	"Asunción"
98079828	890670789	"Normal"	"L02"	"Non"	40,2	1	9,99	4,99	1	2010-06-24 00:00:00.000	2010-06-27 00:00:00.000	2016-04-05 00:00:00.000	"Brasil"	"Rio"
98079522	720326971	"Normal"	"L02"	"Non"	40,2	1	6,89	4,89	1	2010-09-01 00:00:00.000	2010-09-02 00:00:00.000	2016-05-02 00:00:00.000	"Argentina"	"Rosario"
98079275	234434439	"Normal"	"L02"	"Non"	40,2	1	6,88	6,88	1	2010-10-23 00:00:00.000	2010-10-25 00:00:00.000	2010-11-09 00:00:00.000	"Ecuador"	"Quito"
98078934	197732829	"Normal"	"L02"	"Non"	40,2	1	8,45	3,45	1	2011-01-06 00:00:00.000	2011-01-07 00:00:00.000	2011-01-25 00:00:00.000	"Argentina"	"Rosario"
98078587	597467509	"Normal"	"L02"	"Non"	40,2	1	5,25	4,25	1	2011-03-16 00:00:00.000	2011-03-19 00:00:00.000	2016-06-22 00:00:00.000	"Paraguay"	"Asunción"
98078572	249798097	"Normal"	"L02"	"Non"	40,2	1	5,14	3,14	1	2011-03-20 00:00:00.000	2011-03-22 00:00:00.000	2011-04-11 00:00:00.000	"Argentina"	"Rosario"
98078464	676480421	"Normal"	"L02"	"Non"	40,2	1	5	5	1	2011-04-10 00:00:00.000	2011-04-12 00:00:00.000	2011-04-29 00:00:00.000	"Ecuador"	"Quito"
98078203	637125327	"Normal"	"L02"	"Non"	40,2	1	5,12	6,12	1	2011-06-08 00:00:00.000	2011-06-09 00:00:00.000	2016-07-07 00:00:00.000	"Ecuador"	"Quito"
98078062	783214027	"Normal"	"L02"	"Non"	40,2	1	5	4	1	2011-07-07 00:00:00.000	2011-07-08 00:00:00.000	2011-07-26 00:00:00.000	"Perú"	"Lima"
98077908	720465100	"Normal"	"L02"	"Non"	40,2	1	8,99	4,99	1	2011-08-05 00:00:00.000	2011-08-08 00:00:00.000	2016-07-26 00:00:00.000	"Ecuador"	"Quito"
98077866	733351455	"Normal"	"L02"	"Non"	40,2	1	5,99	3,99	1	2011-08-14 00:00:00.000	2011-08-17 00:00:00.000	2011-08-30 00:00:00.000	"Ecuador"	"Quito"
98077840	356712807	"Normal"	"L02"	"Non"	40,2	1	5,55	3,55	1	2011-08-20 00:00:00.000	2011-08-23 00:00:00.000	2016-07-26 00:00:00.000	"Paraguay"	"Asunción"
98077530	183302960	"Normal"	"L02"	"Non"	40,2	1	8,36	3,36	1	2011-10-25 00:00:00.000	2011-10-27 00:00:00.000	2011-11-04 00:00:00.000	"Argentina"	"Rosario"
98077455	413610234	"Normal"	"L02"	"Non"	40,2	1	8,55	5,55	1	2011-11-11 00:00:00.000	2011-11-13 00:00:00.000	2011-11-21 00:00:00.000	"Perú"	"Lima"
98077340	531720979	"Normal"	"L02"	"Non"	40,2	1	8,12	3,12	1	2011-12-07 00:00:00.000	2011-12-10 00:00:00.000	2016-09-01 00:00:00.000	"Ecuador"	"Quito"
98077235	200704420	"Normal"	"L02"	"Non"	40,2	1	6,55	4,55	1	2011-12-31 00:00:00.000	2012-01-01 00:00:00.000	2012-01-11 00:00:00.000	"Uruguay"	"Montevideo"
98077095	269213857	"Normal"	"L02"	"Non"	40,2	1	7,55	4,55	1	2012-01-30 00:00:00.000	2012-01-31 00:00:00.000	2012-02-18 00:00:00.000	"Venezuela"	"Caracas"
98077062	675665654	"Normal"	"L02"	"Non"	40,2	1	5,22	4,22	1	2012-02-07 00:00:00.000	2012-02-08 00:00:00.000	2016-09-13 00:00:00.000	"Paraguay"	"Asunción"
98075856	369531322	"Normal"	"L02"	"Non"	40,2	1	9,12	3,12	1	2012-10-14 00:00:00.000	2012-10-17 00:00:00.000	2012-11-03 00:00:00.000	"Venezuela"	"Caracas"
98075766	541065853	"Normal"	"L02"	"Non"	40,2	1	9,58	6,58	1	2012-11-01 00:00:00.000	2012-11-04 00:00:00.000	2012-11-20 00:00:00.000	"Chile"	"Viña del Mar"
98075748	111962928	"Normal"	"L02"	"Non"	40,2	1	8,22	4,22	1	2012-11-07 00:00:00.000	2012-11-08 00:00:00.000	2012-11-25 00:00:00.000	"Colombia"	"Medellín"
98075658	761322747	"Normal"	"L02"	"Non"	40,2	1	7,84	4,84	1	2012-11-25 00:00:00.000	2012-11-26 00:00:00.000	2012-12-11 00:00:00.000	"Venezuela"	"Caracas"
98075663	510773995	"Normal"	"L02"	"Non"	40,2	1	7,68	3,68	1	2012-11-25 00:00:00.000	2012-11-26 00:00:00.000	2016-11-20 00:00:00.000	"Ecuador"	"Quito"
98075584	427542511	"Normal"	"L02"	"Non"	40,2	1	6	5	1	2012-12-11 00:00:00.000	2012-12-13 00:00:00.000	2016-12-02 00:00:00.000	"Venezuela"	"Caracas"
98075470	612686122	"Normal"	"L02"	"Non"	40,2	1	6,45	6,45	1	2013-01-04 00:00:00.000	2013-01-05 00:00:00.000	2013-01-16 00:00:00.000	"Chile"	"Viña del Mar"
98075142	761322747	"Normal"	"L02"	"Non"	40,2	1	10	4	1	2013-03-08 00:00:00.000	2013-03-11 00:00:00.000	2013-03-27 00:00:00.000	"Paraguay"	"Asunción"
98074124	549442190	"Normal"	"L02"	"Non"	40,2	1	6,68	4,68	1	2013-10-08 00:00:00.000	2013-10-10 00:00:00.000	2013-10-24 00:00:00.000	"Paraguay"	"Asunción"
98074001	510773995	"Normal"	"L02"	"Non"	40,2	1	6,25	3,25	1	2013-11-05 00:00:00.000	2013-11-06 00:00:00.000	2013-11-24 00:00:00.000	"Venezuela"	"Caracas"
98073986	356602040	"Normal"	"L02"	"Non"	40,2	1	7,12	4,12	1	2013-11-05 00:00:00.000	2013-11-08 00:00:00.000	2013-11-23 00:00:00.000	"Chile"	"Viña del Mar"
98073474	189635244	"Normal"	"L02"	"Non"	40,2	1	5,9	4,9	1	2014-02-19 00:00:00.000	2014-02-20 00:00:00.000	2018-04-28 00:00:00.000	"Chile"	"Viña del Mar"
98073453	275323921	"Normal"	"L02"	"Non"	40,2	1	5,55	4,55	1	2014-02-21 00:00:00.000	2014-02-23 00:00:00.000	2018-04-20 00:00:00.000	"Venezuela"	"Caracas"
98072985	216955161	"Normal"	"L02"	"Non"	40,2	1	8	5	1	2014-05-16 00:00:00.000	2014-05-17 00:00:00.000	2014-05-30 00:00:00.000	"Chile"	"Viña del Mar"
98071885	614794767	"Normal"	"L02"	"Non"	40,2	1	7,2	6,2	1	2014-11-28 00:00:00.000	2014-11-30 00:00:00.000	2017-06-11 00:00:00.000	"Brasil"	"Rio"
98071566	535619292	"Normal"	"L02"	"Non"	40,2	1	9,2	6,2	1	2015-01-20 00:00:00.000	2015-01-22 00:00:00.000	2015-01-29 00:00:00.000	"Paraguay"	"Asunción"
98071553	293195079	"Normal"	"L02"	"Non"	40,2	1	7,25	6,25	1	2015-01-23 00:00:00.000	2015-01-25 00:00:00.000	2015-02-08 00:00:00.000	"Perú"	"Lima"
98071402	565333786	"Normal"	"L02"	"Non"	40,2	1	5,73	4,73	1	2015-02-13 00:00:00.000	2015-02-15 00:00:00.000	2015-03-06 00:00:00.000	"Chile"	"Viña del Mar"
98071264	605633342	"Normal"	"L02"	"Non"	40,2	1	5	4	1	2015-03-05 00:00:00.000	2015-03-08 00:00:00.000	2015-03-20 00:00:00.000	"Argentina"	"Rosario"
98071204	898039697	"Normal"	"L02"	"Non"	40,2	1	9	4	1	2015-03-15 00:00:00.000	2015-03-17 00:00:00.000	2015-03-29 00:00:00.000	"Perú"	"Lima"
98070850	272385252	"Normal"	"L02"	"Non"	40,2	1	7,36	3,36	1	2015-05-07 00:00:00.000	2015-05-08 00:00:00.000	2015-05-17 00:00:00.000	"Brasil"	"Rio"
98070704	193322802	"Normal"	"L02"	"Non"	40,2	1	7,68	4,68	1	2015-05-29 00:00:00.000	2015-05-30 00:00:00.000	2015-06-10 00:00:00.000	"Venezuela"	"Caracas"
98070469	367570195	"Normal"	"L02"	"Non"	40,2	1	5,58	5,58	1	2015-07-02 00:00:00.000	2015-07-04 00:00:00.000	2015-07-14 00:00:00.000	"Colombia"	"Medellín"
98070327	700137756	"Normal"	"L02"	"Non"	40,2	1	6,1	4,1	1	2015-07-23 00:00:00.000	2015-07-25 00:00:00.000	2015-08-02 00:00:00.000	"Ecuador"	"Quito"
98070301	347508755	"Normal"	"L02"	"Non"	40,2	1	6,14	3,14	1	2015-07-27 00:00:00.000	2015-07-29 00:00:00.000	2015-08-10 00:00:00.000	"Argentina"	"Rosario"
98070275	356712807	"Normal"	"L02"	"Non"	40,2	1	6	5	1	2015-07-29 00:00:00.000	2015-08-01 00:00:00.000	2015-08-21 00:00:00.000	"Argentina"	"Rosario"
98070254	448449579	"Normal"	"L02"	"Non"	40,2	1	7,45	4,45	1	2015-08-02 00:00:00.000	2015-08-05 00:00:00.000	2015-08-14 00:00:00.000	"Chile"	"Viña del Mar"
98070028	579229937	"Normal"	"L02"	"Non"	40,2	1	6	3	1	2015-09-07 00:00:00.000	2015-09-10 00:00:00.000	2017-12-05 00:00:00.000	"Colombia"	"Medellín"
98070022	340379512	"Normal"	"L02"	"Non"	40,2	1	8,65	5,65	1	2015-09-09 00:00:00.000	2015-09-11 00:00:00.000	2015-09-24 00:00:00.000	"Chile"	"Viña del Mar"
98069965	898039697	"Normal"	"L02"	"Non"	40,2	1	9,61	6,61	1	2015-09-16 00:00:00.000	2015-09-18 00:00:00.000	2015-09-30 00:00:00.000	"Uruguay"	"Montevideo"
98069713	655183893	"Normal"	"L02"	"Non"	40,2	1	9,55	5,55	1	2015-10-25 00:00:00.000	2015-10-26 00:00:00.000	2017-09-08 00:00:00.000	"Venezuela"	"Caracas"
98069686	438776540	"Normal"	"L02"	"Non"	40,2	1	9,73	5,73	1	2015-10-26 00:00:00.000	2015-10-29 00:00:00.000	2015-11-09 00:00:00.000	"Ecuador"	"Quito"
98069470	792787007	"Normal"	"L02"	"Non"	40,2	1	9,55	4,55	1	2015-11-28 00:00:00.000	2015-12-01 00:00:00.000	2015-12-13 00:00:00.000	"Brasil"	"Rio"
98069413	645012493	"Normal"	"L02"	"Non"	40,2	1	10	7	1	2015-12-08 00:00:00.000	2015-12-10 00:00:00.000	2015-12-26 00:00:00.000	"Venezuela"	"Caracas"
98094156	471492301	"Normal"	"L02"	"Non"	40,2	1	7,99	4,99	2	2000-01-12 00:00:00.000	2000-01-14 00:00:00.000	2000-02-02 00:00:00.000	"Ecuador"	"Quito"
98094086	575421081	"Normal"	"L02"	"Non"	40,2	1	5,14	3,14	2	2000-02-04 00:00:00.000	2000-02-06 00:00:00.000	2000-02-16 00:00:00.000	"Venezuela"	"Caracas"
98093562	548390931	"Normal"	"L02"	"Non"	40,2	1	5,99	3,99	2	2000-06-29 00:00:00.000	2000-07-02 00:00:00.000	2000-07-16 00:00:00.000	"Colombia"	"Medellín"
98093239	602784752	"Normal"	"L02"	"Non"	40,2	1	7,61	3,61	2	2000-09-27 00:00:00.000	2000-09-28 00:00:00.000	2000-10-14 00:00:00.000	"Paraguay"	"Asunción"
98093066	465556184	"Normal"	"L02"	"Non"	40,2	1	6,99	6,99	2	2000-11-16 00:00:00.000	2000-11-17 00:00:00.000	2000-12-04 00:00:00.000	"Colombia"	"Medellín"
98093018	790342421	"Normal"	"L02"	"Non"	40,2	1	9,1	4,1	2	2000-11-25 00:00:00.000	2000-11-28 00:00:00.000	2000-12-15 00:00:00.000	"Colombia"	"Medellín"
98092825	417364182	"Normal"	"L02"	"Non"	40,2	1	7,22	3,22	2	2001-01-22 00:00:00.000	2001-01-23 00:00:00.000	2001-02-02 00:00:00.000	"Brasil"	"Rio"
98092758	588854897	"Normal"	"L02"	"Non"	40,2	1	5,12	3,12	2	2001-02-11 00:00:00.000	2001-02-12 00:00:00.000	2001-02-27 00:00:00.000	"Uruguay"	"Montevideo"
98092448	677383648	"Normal"	"L02"	"Non"	40,2	1	7	7	2	2001-05-06 00:00:00.000	2001-05-07 00:00:00.000	2001-05-23 00:00:00.000	"Argentina"	"Rosario"
98091742	145148150	"Normal"	"L02"	"Non"	40,2	1	9,25	4,25	2	2001-11-30 00:00:00.000	2001-12-01 00:00:00.000	2001-12-10 00:00:00.000	"Argentina"	"Rosario"
98091740	741101105	"Normal"	"L02"	"Non"	40,2	1	8,55	4,55	2	2001-12-01 00:00:00.000	2001-12-02 00:00:00.000	2001-12-10 00:00:00.000	"Paraguay"	"Asunción"
98091605	347508755	"Normal"	"L02"	"Non"	40,2	1	9,22	3,22	2	2001-12-31 00:00:00.000	2002-01-03 00:00:00.000	2002-01-20 00:00:00.000	"Chile"	"Viña del Mar"
98091478	316425048	"Normal"	"L02"	"Non"	40,2	1	8,55	4,55	2	2002-02-02 00:00:00.000	2002-02-05 00:00:00.000	2002-02-14 00:00:00.000	"Paraguay"	"Asunción"
98090565	531720979	"Normal"	"L02"	"Non"	40,2	1	6,61	3,61	2	2002-10-01 00:00:00.000	2002-10-03 00:00:00.000	2002-10-11 00:00:00.000	"Colombia"	"Medellín"
98090480	726340910	"Normal"	"L02"	"Non"	40,2	1	5,88	4,88	2	2002-10-27 00:00:00.000	2002-10-28 00:00:00.000	2002-11-09 00:00:00.000	"Chile"	"Viña del Mar"
98090385	413610234	"Normal"	"L02"	"Non"	40,2	1	9,55	3,55	2	2002-11-28 00:00:00.000	2002-11-29 00:00:00.000	2002-12-17 00:00:00.000	"Argentina"	"Rosario"
98090258	427542511	"Normal"	"L02"	"Non"	40,2	1	8,55	6,55	2	2003-01-03 00:00:00.000	2003-01-05 00:00:00.000	2003-01-23 00:00:00.000	"Argentina"	"Rosario"
98090183	794504735	"Normal"	"L02"	"Non"	40,2	1	7,99	6,99	2	2003-01-21 00:00:00.000	2003-01-24 00:00:00.000	2003-02-06 00:00:00.000	"Venezuela"	"Caracas"
98089641	416232977	"Normal"	"L02"	"Non"	40,2	1	6	4	2	2003-06-18 00:00:00.000	2003-06-20 00:00:00.000	2003-07-03 00:00:00.000	"Chile"	"Viña del Mar"
98089580	695360223	"Normal"	"L02"	"Non"	40,2	1	7,2	5,2	2	2003-07-05 00:00:00.000	2003-07-07 00:00:00.000	2003-07-22 00:00:00.000	"Paraguay"	"Asunción"
98089397	598384221	"Normal"	"L02"	"Non"	40,2	1	9,86	4,86	2	2003-08-27 00:00:00.000	2003-08-28 00:00:00.000	2003-09-13 00:00:00.000	"Colombia"	"Medellín"
98089047	588854897	"Normal"	"L02"	"Non"	40,2	1	5,75	6,75	2	2003-11-25 00:00:00.000	2003-11-28 00:00:00.000	2003-12-09 00:00:00.000	"Perú"	"Lima"
98088655	367570195	"Normal"	"L02"	"Non"	40,2	1	9,61	3,61	2	2004-03-05 00:00:00.000	2004-03-08 00:00:00.000	2004-03-20 00:00:00.000	"Argentina"	"Rosario"
98088180	308322096	"Normal"	"L02"	"Non"	40,2	1	8,88	4,88	2	2004-07-17 00:00:00.000	2004-07-20 00:00:00.000	2004-08-03 00:00:00.000	"Brasil"	"Rio"
98087974	794504735	"Normal"	"L02"	"Non"	40,2	1	7,86	3,86	2	2004-09-14 00:00:00.000	2004-09-15 00:00:00.000	2004-10-04 00:00:00.000	"Venezuela"	"Caracas"
98087909	674803177	"Normal"	"L02"	"Non"	40,2	1	7,61	3,61	2	2004-10-01 00:00:00.000	2004-10-03 00:00:00.000	2004-10-17 00:00:00.000	"Argentina"	"Rosario"
98087692	618657661	"Normal"	"L02"	"Non"	40,2	1	5,22	5,22	2	2004-12-09 00:00:00.000	2004-12-10 00:00:00.000	2004-12-29 00:00:00.000	"Venezuela"	"Caracas"
98087641	333427984	"Normal"	"L02"	"Non"	40,2	1	6,65	6,65	2	2004-12-21 00:00:00.000	2004-12-22 00:00:00.000	2005-01-09 00:00:00.000	"Argentina"	"Rosario"
98087446	454188032	"Normal"	"L02"	"Non"	40,2	1	9,68	6,68	2	2005-02-10 00:00:00.000	2005-02-13 00:00:00.000	2005-02-23 00:00:00.000	"Chile"	"Viña del Mar"
98087152	234941158	"Normal"	"L02"	"Non"	40,2	1	7,1	3,1	2	2005-05-01 00:00:00.000	2005-05-03 00:00:00.000	2005-05-20 00:00:00.000	"Argentina"	"Rosario"
98087127	777301763	"Normal"	"L02"	"Non"	40,2	1	9,99	5,99	2	2005-05-09 00:00:00.000	2005-05-12 00:00:00.000	2005-05-30 00:00:00.000	"Argentina"	"Rosario"
98086925	183302960	"Normal"	"L02"	"Non"	40,2	1	7,86	6,86	2	2005-07-07 00:00:00.000	2005-07-10 00:00:00.000	2005-07-25 00:00:00.000	"Chile"	"Viña del Mar"
98086908	605633342	"Normal"	"L02"	"Non"	40,2	1	6,61	4,61	2	2005-07-12 00:00:00.000	2005-07-14 00:00:00.000	2005-07-22 00:00:00.000	"Chile"	"Viña del Mar"
98086870	664948076	"Normal"	"L02"	"Non"	40,2	1	8,45	5,45	2	2005-07-21 00:00:00.000	2005-07-22 00:00:00.000	2005-07-31 00:00:00.000	"Argentina"	"Rosario"
98086761	340379512	"Normal"	"L02"	"Non"	40,2	1	5,86	3,86	2	2005-08-21 00:00:00.000	2005-08-24 00:00:00.000	2005-08-31 00:00:00.000	"Argentina"	"Rosario"
98086667	361586823	"Normal"	"L02"	"Non"	40,2	1	5,99	4,99	2	2005-09-18 00:00:00.000	2005-09-19 00:00:00.000	2005-10-08 00:00:00.000	"Perú"	"Lima"
98086579	761266512	"Normal"	"L02"	"Non"	40,2	1	8,86	6,86	2	2005-10-15 00:00:00.000	2005-10-16 00:00:00.000	2005-10-31 00:00:00.000	"Perú"	"Lima"
98086542	126420846	"Normal"	"L02"	"Non"	40,2	1	6,45	3,45	2	2005-10-22 00:00:00.000	2005-10-25 00:00:00.000	2005-11-02 00:00:00.000	"Uruguay"	"Montevideo"
98086394	293195079	"Normal"	"L02"	"Non"	40,2	1	7,89	5,89	2	2005-11-29 00:00:00.000	2005-11-30 00:00:00.000	2005-12-11 00:00:00.000	"Perú"	"Lima"
98085990	126466824	"Normal"	"L02"	"Non"	40,2	1	6,84	4,84	2	2006-03-22 00:00:00.000	2006-03-25 00:00:00.000	2006-04-03 00:00:00.000	"Argentina"	"Rosario"
98085979	597467509	"Normal"	"L02"	"Non"	40,2	1	5,88	3,88	2	2006-03-25 00:00:00.000	2006-03-27 00:00:00.000	2006-04-07 00:00:00.000	"Chile"	"Viña del Mar"
98085975	875729150	"Normal"	"L02"	"Non"	40,2	1	6,9	5,9	2	2006-03-26 00:00:00.000	2006-03-29 00:00:00.000	2006-04-12 00:00:00.000	"Perú"	"Lima"
98085914	296364886	"Normal"	"L02"	"Non"	40,2	1	6,84	5,84	2	2006-04-13 00:00:00.000	2006-04-14 00:00:00.000	2006-04-29 00:00:00.000	"Chile"	"Viña del Mar"
98085867	491474500	"Normal"	"L02"	"Non"	40,2	1	8,33	4,33	2	2006-04-25 00:00:00.000	2006-04-28 00:00:00.000	2006-05-10 00:00:00.000	"Argentina"	"Rosario"
98085846	272491500	"Normal"	"L02"	"Non"	40,2	1	9,75	5,75	2	2006-05-01 00:00:00.000	2006-05-04 00:00:00.000	2006-05-18 00:00:00.000	"Perú"	"Lima"
98085842	308322096	"Normal"	"L02"	"Non"	40,2	1	9	4	2	2006-05-02 00:00:00.000	2006-05-05 00:00:00.000	2006-05-25 00:00:00.000	"Chile"	"Viña del Mar"
98085726	554389349	"Normal"	"L02"	"Non"	40,2	1	7,12	4,12	2	2006-05-31 00:00:00.000	2006-06-02 00:00:00.000	2006-06-13 00:00:00.000	"Colombia"	"Medellín"
98085423	269213857	"Normal"	"L02"	"Non"	40,2	1	9	4	2	2006-08-22 00:00:00.000	2006-08-24 00:00:00.000	2006-09-02 00:00:00.000	"Brasil"	"Rio"
98085407	792787007	"Normal"	"L02"	"Non"	40,2	1	9,36	3,36	2	2006-08-24 00:00:00.000	2006-08-27 00:00:00.000	2006-09-12 00:00:00.000	"Ecuador"	"Quito"
98085383	217563390	"Normal"	"L02"	"Non"	40,2	1	5	5	2	2006-09-02 00:00:00.000	2006-09-04 00:00:00.000	2006-09-13 00:00:00.000	"Argentina"	"Rosario"
98085277	726340910	"Normal"	"L02"	"Non"	40,2	1	8,75	3,75	2	2006-09-27 00:00:00.000	2006-09-30 00:00:00.000	2006-10-12 00:00:00.000	"Colombia"	"Medellín"
98085228	794332386	"Normal"	"L02"	"Non"	40,2	1	7,45	6,45	2	2006-10-11 00:00:00.000	2006-10-13 00:00:00.000	2006-10-25 00:00:00.000	"Brasil"	"Rio"
98085210	448449579	"Normal"	"L02"	"Non"	40,2	1	5,99	5,99	2	2006-10-16 00:00:00.000	2006-10-18 00:00:00.000	2006-10-26 00:00:00.000	"Argentina"	"Rosario"
98084605	172950136	"Normal"	"L02"	"Non"	40,2	1	5,55	4,55	2	2007-03-21 00:00:00.000	2007-03-22 00:00:00.000	2007-04-11 00:00:00.000	"Venezuela"	"Caracas"
98084331	452241159	"Normal"	"L02"	"Non"	40,2	1	10	4	2	2007-06-15 00:00:00.000	2007-06-16 00:00:00.000	2007-06-25 00:00:00.000	"Chile"	"Viña del Mar"
98083643	598384221	"Normal"	"L02"	"Non"	40,2	1	8	7	2	2007-12-13 00:00:00.000	2007-12-15 00:00:00.000	2007-12-31 00:00:00.000	"Chile"	"Viña del Mar"
98083359	347508755	"Normal"	"L02"	"Non"	40,2	1	8,99	6,99	2	2008-03-08 00:00:00.000	2008-03-09 00:00:00.000	2008-03-26 00:00:00.000	"Uruguay"	"Montevideo"
98083298	249798097	"Normal"	"L02"	"Non"	40,2	1	6,89	3,89	2	2008-03-24 00:00:00.000	2008-03-26 00:00:00.000	2008-04-09 00:00:00.000	"Paraguay"	"Asunción"
98083280	194398828	"Normal"	"L02"	"Non"	40,2	1	7,12	4,12	2	2008-03-29 00:00:00.000	2008-03-31 00:00:00.000	2008-04-15 00:00:00.000	"Brasil"	"Rio"
98083238	579052388	"Normal"	"L02"	"Non"	40,2	1	5,99	6,99	2	2008-04-06 00:00:00.000	2008-04-08 00:00:00.000	2008-04-25 00:00:00.000	"Venezuela"	"Caracas"
98082538	508031399	"Normal"	"L02"	"Non"	40,2	1	6	4	2	2008-10-15 00:00:00.000	2008-10-16 00:00:00.000	2008-10-31 00:00:00.000	"Paraguay"	"Asunción"
98082353	700754953	"Normal"	"L02"	"Non"	40,2	1	9,89	3,89	2	2008-12-01 00:00:00.000	2008-12-03 00:00:00.000	2008-12-14 00:00:00.000	"Brasil"	"Rio"
98082295	162761785	"Normal"	"L02"	"Non"	40,2	1	8,58	5,58	2	2008-12-14 00:00:00.000	2008-12-16 00:00:00.000	2009-01-02 00:00:00.000	"Paraguay"	"Asunción"
98081874	465708582	"Normal"	"L02"	"Non"	40,2	1	7	5	2	2009-04-03 00:00:00.000	2009-04-05 00:00:00.000	2009-04-18 00:00:00.000	"Uruguay"	"Montevideo"
98081569	436608095	"Normal"	"L02"	"Non"	40,2	1	9,75	5,75	2	2009-06-25 00:00:00.000	2009-06-27 00:00:00.000	2009-07-14 00:00:00.000	"Colombia"	"Medellín"
98081470	487583305	"Normal"	"L02"	"Non"	40,2	1	6,84	4,84	2	2009-07-21 00:00:00.000	2009-07-23 00:00:00.000	2009-08-08 00:00:00.000	"Ecuador"	"Quito"
98081431	579819412	"Normal"	"L02"	"Non"	40,2	1	6,86	5,86	2	2009-07-28 00:00:00.000	2009-07-30 00:00:00.000	2009-08-10 00:00:00.000	"Chile"	"Viña del Mar"
98081265	379587534	"Normal"	"L02"	"Non"	40,2	1	5,25	4,25	2	2009-09-02 00:00:00.000	2009-09-04 00:00:00.000	2009-09-19 00:00:00.000	"Colombia"	"Medellín"
98081260	700754953	"Normal"	"L02"	"Non"	40,2	1	6,45	5,45	2	2009-09-04 00:00:00.000	2009-09-05 00:00:00.000	2009-09-12 00:00:00.000	"Perú"	"Lima"
98080696	749092605	"Normal"	"L02"	"Non"	40,2	1	9,14	4,14	2	2009-12-31 00:00:00.000	2010-01-02 00:00:00.000	2010-01-10 00:00:00.000	"Uruguay"	"Montevideo"
98079519	198740617	"Normal"	"L02"	"Non"	40,2	1	8,33	4,33	2	2010-08-30 00:00:00.000	2010-09-02 00:00:00.000	2010-09-12 00:00:00.000	"Brasil"	"Rio"
